time,adxl_acceleration_x,adxl_acceleration_y,adxl_acceleration_z,mpl_altitude,mpu_acceleration_x,mpu_acceleration_y,mpu_acceleration_z,mpu_gyroscope_x,mpu_gyroscope_y,mpu_gyroscope_z,mpu_magnetometer_x,mpu_magnetometer_y,mpu_magnetometer_z
1605249393.0988,-3.5696,-31.6166,40.1288,2.5625,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249393.1310,-3.6088,-31.4597,40.1288,0.0000,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249393.1768,-3.6481,-31.4990,40.1288,0.2500,-0.0730,-0.2740,0.6600,28.2750,-35.2590,-13.5410,-6.8360,-9.8270,0.6100
1605249393.2030,-3.8442,-31.7343,40.1288,2.3750,-0.0770,-0.2720,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.7320
1605249393.2323,-3.5696,-31.6951,40.1288,0.5000,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7140,-9.8270,0.6100
1605249393.2528,-3.8834,-31.6166,40.1288,-0.9375,-0.0740,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249393.2738,-3.8050,-31.7343,40.1288,3.1250,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249393.3128,-3.9227,-31.6559,40.1288,2.5625,-0.0740,-0.2760,0.6630,29.6720,-34.9060,-12.8640,-6.8360,-9.7660,0.6710
1605249393.3433,-3.4912,-31.7735,40.1288,-0.8750,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249393.3712,-3.7265,-31.4990,40.1288,2.5625,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249393.4015,-3.6873,-31.5382,40.1288,0.2500,-0.0740,-0.2720,0.6580,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249393.4375,-3.6873,-31.4990,40.1288,-2.8750,-0.0750,-0.2730,0.6600,30.3700,-35.6120,-12.5260,-6.8970,-9.7660,0.6710
1605249393.4651,-3.6873,-31.6559,40.1288,0.0000,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249393.4963,-3.6088,-31.5382,40.1288,-0.3750,-0.0740,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249393.5249,-3.7265,-31.5774,40.1288,0.1250,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249393.5542,-4.0403,-31.6166,40.1288,-1.7500,-0.0760,-0.2760,0.6590,28.9730,-35.6120,-14.5570,-6.7750,-9.8270,0.6100
1605249393.5812,-3.8050,-31.5382,40.1288,0.9375,-0.0760,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249393.6066,-3.6088,-31.7343,40.1288,1.9375,-0.0760,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249393.6343,-3.7265,-31.6166,40.1288,0.5000,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249393.6600,-3.4912,-31.6559,40.1288,-0.3750,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6710
1605249393.6886,-3.8050,-31.4597,40.1288,-2.2500,-0.0740,-0.2750,0.6630,30.7190,-35.2590,-13.2030,-6.8970,-9.7660,0.6100
1605249393.7202,-3.9227,-31.4990,40.1288,2.1250,-0.0750,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6710
1605249393.7585,-4.0011,-31.7735,40.1288,-0.1875,-0.0730,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249393.7858,-3.8050,-31.4205,40.1288,-1.3750,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249393.8170,-3.7265,-31.4597,40.1288,1.8125,-0.0760,-0.2730,0.6610,29.3220,-34.9060,-14.2180,-6.8360,-9.7660,0.6100
1605249393.8505,-3.6481,-31.4990,40.1288,0.3125,-0.0730,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249393.8812,-3.6481,-31.5774,40.1288,1.9375,-0.0730,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249393.9147,-3.6481,-31.6166,40.1288,0.1250,-0.0750,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249393.9467,-3.6481,-31.5774,40.1288,1.0000,-0.0750,-0.2730,0.6590,29.1480,-34.7300,-13.3720,-6.8970,-9.7660,0.6100
1605249393.9840,-3.5696,-31.4597,40.1288,0.6250,-0.0750,-0.2750,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249394.0029,-3.7658,-31.5774,40.1288,-0.4375,-0.0740,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6710
1605249394.0230,-3.6481,-31.5382,40.1288,1.0000,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.7320
1605249394.0490,-3.8050,-31.5774,40.1288,0.3750,-0.0750,-0.2730,0.6640,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249394.0698,-3.6088,-31.5774,40.1288,-0.6250,-0.0730,-0.2750,0.6590,31.0680,-36.3170,-12.5260,-6.7750,-9.7660,0.6100
1605249394.0900,-3.8050,-31.8128,40.1288,-0.3125,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6710
1605249394.1094,-3.6481,-31.5382,40.1288,0.2500,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249394.1571,-3.6481,-31.4990,40.1288,-1.5625,-0.0740,-0.2720,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8880,0.7320
1605249394.1962,-3.6481,-31.5382,40.1288,-0.0625,-0.0740,-0.2740,0.6620,30.3700,-35.6120,-12.5260,-6.8970,-9.7660,0.6100
1605249394.2441,-3.8834,-31.4597,40.1288,-0.1875,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249394.2983,-3.6088,-31.4990,40.1288,-0.3750,-0.0740,-0.2760,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249394.3383,-3.6873,-31.4597,40.1288,-0.5000,-0.0770,-0.2730,0.6590,29.8460,-34.7300,-13.7110,-6.7750,-9.7660,0.5490
1605249394.3631,-3.5696,-31.3421,40.1288,1.8125,-0.0740,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249394.4067,-3.6873,-31.4990,40.1288,0.0625,-0.0750,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249394.4544,-3.8050,-31.4597,40.1288,2.5000,-0.0740,-0.2740,0.6620,30.0210,-34.5540,-13.2030,-6.8970,-9.8880,0.6710
1605249394.5055,-3.6088,-31.5382,40.1288,-1.3750,-0.0760,-0.2760,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249394.5340,-3.7265,-31.4990,40.1288,-0.1875,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.5490
1605249394.5528,-3.6481,-31.5382,40.1288,0.1250,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249394.5894,-3.7265,-31.7343,40.1288,2.6875,-0.0760,-0.2710,0.6620,30.1950,-33.6720,-13.0340,-6.8360,-9.7660,0.6710
1605249394.6318,-3.6088,-31.5774,40.1288,-2.0000,-0.0750,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249394.6811,-3.6088,-31.5774,40.1288,-1.7500,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.7320
1605249394.7257,-3.6873,-31.4990,40.1288,2.5625,-0.0740,-0.2740,0.6610,27.4030,-35.7880,-13.3720,-6.8970,-9.7660,0.6100
1605249394.7547,-3.9619,-31.5774,40.1288,-1.1875,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249394.7798,-3.6481,-31.4990,40.1288,-1.8750,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249394.8256,-3.6088,-31.4597,40.1288,-1.1875,-0.0730,-0.2750,0.6630,29.1480,-36.1410,-13.3720,-6.7750,-9.8270,0.5490
1605249394.8521,-3.6088,-31.3813,40.1288,1.3750,-0.0730,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249394.8831,-3.6481,-31.4597,40.1288,-0.6875,-0.0740,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249394.9193,-3.5696,-31.4990,40.1288,-0.9375,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249394.9589,-3.6088,-31.5382,40.1288,-2.3125,-0.0750,-0.2760,0.6620,29.3220,-35.2590,-12.8640,-6.8970,-9.7050,0.6710
1605249395.0043,-3.5696,-31.5774,40.1288,0.6875,-0.0760,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249395.0328,-3.6873,-31.4597,40.1288,0.9375,-0.0760,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249395.0625,-3.8834,-31.4597,40.1288,0.8125,-0.0740,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249395.0979,-3.8442,-31.5774,40.1288,-2.6875,-0.0740,-0.2760,0.6620,31.2420,-35.7880,-12.3560,-6.8360,-9.8880,0.6100
1605249395.1315,-3.6088,-31.6166,40.1288,-0.8750,-0.0740,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249395.1696,-3.5696,-31.4990,40.1288,-1.4375,-0.0750,-0.2720,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249395.2255,-3.6481,-31.4990,40.1288,-1.0000,-0.0750,-0.2750,0.6640,30.0210,-35.6120,-11.1720,-6.7750,-9.7660,0.6710
1605249395.2583,-3.6088,-31.7735,40.1288,-0.0625,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249395.2911,-3.6481,-31.4990,40.1288,1.3750,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249395.3376,-3.6088,-31.4990,40.1288,0.1250,-0.0750,-0.2760,0.6620,30.5440,-35.0830,-14.0490,-6.8360,-9.8270,0.6710
1605249395.3797,-3.6088,-31.5382,40.1288,0.6875,-0.0760,-0.2760,0.6570,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249395.4228,-3.6088,-31.5382,40.1288,3.0625,-0.0770,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249395.4630,-3.8442,-31.6951,40.1288,1.2500,-0.0750,-0.2740,0.6600,29.6720,-34.2010,-12.1870,-6.8360,-9.8880,0.6100
1605249395.4973,-3.9227,-31.7343,40.1288,-1.1250,-0.0740,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249395.5303,-3.7658,-31.6166,40.1288,-1.4375,-0.0730,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6710
1605249395.5654,-3.6088,-31.5382,40.1288,-0.1875,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249395.6083,-3.6088,-31.5382,40.1288,1.4375,-0.0740,-0.2750,0.6600,29.4970,-35.4350,-13.3720,-6.8970,-9.7660,0.6100
1605249395.6451,-3.5696,-31.5774,40.1288,-1.1875,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.5490
1605249395.6886,-3.7658,-31.5774,40.1288,-0.4375,-0.0740,-0.2760,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.5490
1605249395.7255,-3.6873,-31.5382,40.1288,-1.0625,-0.0750,-0.2730,0.6590,28.6240,-35.2590,-13.5410,-6.8360,-9.8270,0.6100
1605249395.7570,-3.8442,-31.7735,40.1288,-2.5625,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249395.7928,-3.6873,-31.5382,40.1288,-1.1250,-0.0760,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249395.8231,-3.8050,-31.9305,40.1288,1.6875,-0.0740,-0.2750,0.6650,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249395.8608,-3.8834,-31.5774,40.1288,2.1875,-0.0750,-0.2750,0.6600,29.4970,-35.0830,-12.6950,-6.7750,-9.7050,0.7320
1605249395.8878,-3.6481,-31.5382,40.1288,-0.6875,-0.0740,-0.2770,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.5490
1605249395.9185,-3.6481,-31.5382,40.1288,-1.7500,-0.0730,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.7320
1605249395.9457,-3.6481,-31.4990,40.1288,0.1250,-0.0720,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249395.9845,-3.6088,-31.4990,40.1288,1.5000,-0.0760,-0.2740,0.6590,28.2750,-34.2010,-13.5410,-6.7750,-9.8880,0.6100
1605249396.0079,-3.8442,-31.5382,40.1288,1.7500,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249396.0392,-3.6481,-31.4990,40.1288,-1.3125,-0.0730,-0.2740,0.6570,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249396.0841,-3.6481,-31.4597,40.1288,1.8125,-0.0750,-0.2760,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249396.1184,-3.6481,-31.4990,40.1288,-1.6250,-0.0760,-0.2730,0.6630,31.5910,-36.1410,-13.7110,-6.8360,-9.7050,0.5490
1605249396.1477,-3.6088,-31.5382,40.1288,0.2500,-0.0740,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.9580,-9.8270,0.6710
1605249396.1785,-3.8834,-31.7343,40.1288,1.8125,-0.0750,-0.2730,0.6580,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.5490
1605249396.2210,-3.6481,-31.5774,40.1288,1.3750,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249396.2455,-3.5696,-31.5382,40.1288,1.5000,-0.0770,-0.2740,0.6590,29.4970,-33.6720,-12.6950,-6.9580,-9.8880,0.5490
1605249396.2686,-3.6873,-31.6559,40.1288,1.1250,-0.0750,-0.2740,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249396.2935,-3.6481,-31.5382,40.1288,-0.1875,-0.0750,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249396.3413,-3.5696,-31.4597,40.1288,0.9375,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249396.3735,-3.6481,-31.4597,40.1288,-0.5625,-0.0760,-0.2730,0.6600,28.9730,-34.2010,-12.1870,-6.8360,-9.7660,0.6100
1605249396.4072,-3.7658,-31.4597,40.1288,0.5625,-0.0730,-0.2760,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249396.4574,-3.6088,-31.5382,40.1288,-1.0625,-0.0770,-0.2750,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249396.4958,-3.7658,-31.6559,40.1288,-2.3125,-0.0730,-0.2760,0.6610,30.1950,-34.7300,-13.0340,-6.8360,-9.7660,0.6710
1605249396.5304,-3.8050,-31.6166,40.1288,1.2500,-0.0760,-0.2760,0.6600,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6100
1605249396.5729,-3.6088,-31.5774,40.1288,-0.1875,-0.0760,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249396.6141,-3.6088,-31.5382,40.1288,0.3125,-0.0740,-0.2740,0.6640,28.7990,-35.0830,-13.0340,-6.7750,-9.7660,0.5490
1605249396.6504,-3.7658,-31.6166,40.1288,-0.5625,-0.0770,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6710
1605249396.6895,-3.6088,-31.5382,40.1288,0.5000,-0.0730,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.6440,0.6710
1605249396.7256,-3.7658,-31.3421,40.1288,-1.4375,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249396.7717,-3.7658,-31.5382,40.1288,-1.0625,-0.0750,-0.2730,0.6620,30.7190,-35.9640,-12.5260,-6.7140,-9.7660,0.6100
1605249396.8177,-3.7658,-31.5382,40.1288,-0.3125,-0.0750,-0.2730,0.6630,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249396.8486,-3.5304,-31.3421,40.1288,0.0000,-0.0730,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249396.8861,-4.0011,-31.8128,40.1288,-0.9375,-0.0740,-0.2760,0.6640,29.1480,-35.0830,-12.0180,-6.7750,-9.7660,0.6100
1605249396.9178,-3.6481,-31.6166,40.1288,3.1250,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249396.9716,-3.6873,-31.4990,40.1288,-1.7500,-0.0740,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6100
1605249397.0001,-3.8050,-31.5774,40.1288,0.0000,-0.0740,-0.2760,0.6620,28.6240,-34.2010,-13.2030,-6.8360,-9.8270,0.6710
1605249397.0270,-3.7265,-31.5774,40.1288,-1.8750,-0.0750,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.9580,-9.7660,0.6710
1605249397.0483,-3.8834,-31.7343,40.1288,-1.1250,-0.0760,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249397.1162,-3.6873,-31.5382,40.1288,0.0000,-0.0750,-0.2730,0.6600,30.8930,-35.0830,-13.0340,-6.8970,-9.8270,0.5490
1605249397.1832,-3.6481,-31.5382,40.1288,-0.8125,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249397.2206,-3.6873,-31.4990,40.1288,-1.1250,-0.0750,-0.2740,0.6560,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6710
1605249397.2888,-3.6873,-31.5774,40.1288,1.7500,-0.0760,-0.2730,0.6610,29.8460,-35.7880,-12.3560,-6.8970,-9.7660,0.6100
1605249397.3429,-3.6481,-31.4990,40.1288,-0.9375,-0.0750,-0.2710,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249397.3949,-3.6481,-31.5382,40.1288,0.4375,-0.0750,-0.2760,0.6630,30.3700,-34.5540,-12.8640,-6.7750,-9.8270,0.6710
1605249397.4354,-3.8834,-31.8128,40.1288,1.1250,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8880,0.6100
1605249397.4711,-3.5304,-31.4205,40.1288,3.1875,-0.0740,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249397.5057,-3.6088,-31.6559,40.1288,-0.1250,-0.0740,-0.2740,0.6620,29.8460,-34.7300,-13.0340,-6.8970,-9.8270,0.6710
1605249397.5379,-3.6873,-31.2244,40.1288,-1.5625,-0.0760,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249397.5931,-3.6088,-31.4990,40.1288,0.0000,-0.0730,-0.2730,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249397.6318,-3.6481,-31.6166,40.1288,3.3126,-0.0770,-0.2730,0.6630,30.3700,-34.9060,-14.2180,-6.8970,-9.8270,0.6710
1605249397.6810,-3.8050,-31.7735,40.1288,0.2500,-0.0740,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6100
1605249397.7201,-3.6088,-31.5382,40.1288,-0.5625,-0.0730,-0.2720,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249397.7661,-3.6873,-31.4990,40.1288,-0.4375,-0.0770,-0.2740,0.6610,29.1480,-34.7300,-12.6950,-6.8360,-9.7660,0.6100
1605249397.8326,-3.6088,-31.5382,40.1288,0.0000,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.5490
1605249397.8641,-3.5304,-31.6166,40.1288,-1.3750,-0.0770,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.4880
1605249397.9043,-3.8442,-31.8520,40.1288,0.7500,-0.0750,-0.2750,0.6590,30.0210,-35.2590,-13.2030,-6.8360,-9.7660,0.6100
1605249397.9417,-3.9619,-31.4990,40.1288,1.0000,-0.0760,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249397.9792,-3.6873,-31.6559,40.1288,-1.4375,-0.0750,-0.2760,0.6560,0.0000,0.0000,0.0000,-6.9580,-9.8880,0.6100
1605249398.0101,-3.6873,-31.3421,40.1288,0.6250,-0.0760,-0.2750,0.6580,31.5910,-34.7300,-14.0490,-6.8970,-9.8270,0.5490
1605249398.0419,-3.8050,-31.6166,40.1288,0.7500,-0.0740,-0.2750,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249398.0710,-3.6088,-31.4597,40.1288,1.0625,-0.0750,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6100
1605249398.1001,-3.5696,-31.4990,40.1288,-0.8125,-0.0740,-0.2760,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249398.1305,-3.7658,-31.6951,40.1288,0.0000,-0.0750,-0.2730,0.6610,28.7990,-35.0830,-13.7110,-6.8360,-9.8270,0.6100
1605249398.1584,-3.4912,-31.5382,40.1288,0.5000,-0.0740,-0.2730,0.6570,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249398.1876,-3.6481,-31.7343,40.1288,-0.8125,-0.0730,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249398.2084,-3.7265,-31.6166,40.1288,1.1875,-0.0730,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6100
1605249398.2343,-3.6088,-31.5382,40.1288,0.0000,-0.0740,-0.2760,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249398.2489,-3.6481,-31.5774,40.1288,-3.9376,-0.0750,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7750,-9.7660,0.6710
1605249398.2679,-3.7265,-31.5382,40.1288,-0.4375,-0.0730,-0.2750,0.6580,29.1480,-35.4350,-12.3560,-6.8970,-9.7050,0.5490
1605249398.2843,-3.6088,-31.6166,40.1288,0.5000,-0.0760,-0.2750,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249398.3148,-3.6481,-31.4990,40.1288,-0.8125,-0.0760,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249398.3417,-3.5696,-31.6951,40.1288,-0.1250,-0.0740,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7050,0.6100
1605249398.3684,-3.5696,-31.3421,40.1288,-0.9375,-0.0760,-0.2740,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7050,0.6100
1605249398.3970,-3.6481,-31.3813,40.1288,-0.1250,-0.0750,-0.2730,0.6580,30.3700,-34.5540,-13.5410,-6.8970,-9.7660,0.6100
1605249398.4277,-3.7658,-31.5382,40.1288,1.3125,-0.0750,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.7320
1605249398.4609,-3.6481,-31.4990,40.1288,1.8125,-0.0750,-0.2730,0.6620,0.0000,0.0000,0.0000,-6.8360,-9.8270,0.6710
1605249398.4913,-3.5304,-31.6559,40.1288,0.6875,-0.0730,-0.2730,0.6610,0.0000,0.0000,0.0000,-6.7140,-9.7660,0.6710
1605249398.5227,-3.6088,-31.5382,40.1288,0.0000,-0.0740,-0.2740,0.6620,29.8460,-35.7880,-13.0340,-6.8970,-9.7660,0.6100
1605249398.5514,-3.9619,-31.9305,40.1288,-2.5000,-0.0740,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249398.5832,-3.6481,-31.5382,40.1288,-1.5625,-0.0760,-0.2740,0.6580,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249398.6109,-3.6088,-31.6166,40.1288,-0.5625,-0.0750,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249398.6489,-3.6088,-31.6166,40.1288,-3.0625,-0.0760,-0.2740,0.6600,32.2900,-35.4350,-12.3560,-6.8970,-9.8270,0.6100
1605249398.6844,-3.8050,-31.7735,40.1288,1.8125,-0.0770,-0.2750,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.8880,0.6100
1605249398.7206,-3.6088,-31.6166,40.1288,-1.8125,-0.0750,-0.2740,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6100
1605249398.7537,-3.6088,-31.5382,40.1288,-1.8750,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6100
1605249398.7815,-3.7658,-31.6559,40.1288,-0.5625,-0.0760,-0.2740,0.6620,30.0210,-35.2590,-13.2030,-6.8970,-9.8270,0.5490
1605249398.8096,-3.3343,-31.4597,40.1288,1.3750,-0.0740,-0.2750,0.6600,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249398.8278,-3.6088,-31.3813,40.1288,1.4375,-0.0760,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.7750,-9.7050,0.6100
1605249398.8449,-3.8442,-31.5382,40.1288,0.8125,-0.0740,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8970,-9.7660,0.6710
1605249398.8741,-3.6873,-31.5382,40.1288,-0.4375,-0.0750,-0.2730,0.6590,0.0000,0.0000,0.0000,-6.7750,-9.8270,0.6100
1605249398.9087,-3.6481,-31.5774,40.1288,0.1250,-0.0740,-0.2740,0.6620,28.7990,-34.7300,-13.7110,-6.8360,-9.8270,0.6100
1605249398.9351,-3.9227,-31.6951,40.1288,-1.5625,-0.0730,-0.2720,0.6590,0.0000,0.0000,0.0000,-6.8360,-9.7660,0.6710
1605249398.9630,-3.7658,-31.5774,40.1288,-0.5625,-0.0750,-0.2740,0.6620,0.0000,0.0000,0.0000,-6.8970,-9.8270,0.6710
1605249398.9958,-3.6481,-31.4990,40.1288,-0.1875,-0.0770,-0.2740,0.6610,0.0000,0.0000,0.0000,-6.8360,-9.6440,0.7320
1605249399.0231,-3.7658,-31.7735,40.1288,0.8125,-0.0750,-0.2750,0.6620,29.1480,-36.1410,-13.0340,-6.8360,-9.8270,0.6100
